apache/nifi,12015a17dd93a1d42c9d6ddab6cc5ce606fef16a,.,org.apache.nifi.nar.NarUnpackerTest.testUnpackNars,null,0.603,0,0,0,0,0,0,0,wrongjsonfail,null,null,null
apache/nifi,12015a17dd93a1d42c9d6ddab6cc5ce606fef16a,.,org.apache.nifi.nar.NarUnpackerTest.testUnpackNarsFromEmptyDir,null,0.621,0,0,0,0,0,0,0,wrongjsonfail,null,null,null
apache/nifi,12015a17dd93a1d42c9d6ddab6cc5ce606fef16a,.,org.apache.nifi.nar.NarUnpackerTest.testUnpackNarsFromNonDir,null,0.326,0,0,0,0,0,0,0,wrongjsonfail,null,null,null
apache/nifi,12015a17dd93a1d42c9d6ddab6cc5ce606fef16a,.,org.apache.nifi.nar.NarUnpackerTest.testUnpackNarsFromNonExistantDir,null,0.625,0,0,0,0,0,0,0,wrongjsonfail,null,null,null
